domain,post_url,post_date
python.org,https://plaintextoffenders.com/post/8209500782/pythonorg-mailman-mailing-lists-always-send,2011-07-29T09:00:05Z
evite.com,https://plaintextoffenders.com/post/8216132495/evitecom-ecards-and-event-planning,2011-07-29T15:01:06Z
spotify-forum.com,https://plaintextoffenders.com/post/8242116144/spotify-forumcom-the-spotify-spotifycom,2011-07-30T03:00:06Z
oron.com,https://plaintextoffenders.com/post/8252455147/oroncom-oroncom-is-a-file-hosting-provider,2011-07-30T09:00:05Z
nusextra.co.uk,https://plaintextoffenders.com/post/8258490817/nusextracouk-this-is-from-the-uks-national,2011-07-30T15:00:05Z
siteuptime.com,https://plaintextoffenders.com/post/8286664997/siteuptimecom-website-uptime-monitor,2011-07-31T05:01:05Z
bigpoint.com,https://plaintextoffenders.com/post/8296478239/bigpointcom-battlestar-galactica-online-so,2011-07-31T13:00:05Z
rewardrobin.com,https://plaintextoffenders.com/post/8328772084/rewardrobincom-rewardrobin-is-a-local-deals,2011-08-01T05:01:05Z
geizhals.at,https://plaintextoffenders.com/post/8338837642/geizhalsat-very-popular-european-price-search,2011-08-01T13:00:05Z
nitroserv.com,https://plaintextoffenders.com/post/8372893005/nitroservcom-french-hosted-game-servers-website,2011-08-02T05:01:05Z
lists.wikimedia.org,https://plaintextoffenders.com/post/8383086111/listswikimediaorg-wikipedia-l-one-of-a-number,2011-08-02T13:00:05Z
bunk1.com,https://plaintextoffenders.com/post/8416741646/bunk1com-bunk1com-allows-you-to-communicate,2011-08-03T05:01:05Z
greyhounduk.com,https://plaintextoffenders.com/post/8426569087/greyhoundukcom-bus-company-greyhound-uk-appear,2011-08-03T13:00:06Z
midnrreservations.com,https://plaintextoffenders.com/post/8460482493/midnrreservationscom-michigans-department-of,2011-08-04T05:01:05Z
sacamera.co.za,https://plaintextoffenders.com/post/8470175948/sacameracoza-this-is-from-an-online-retailer,2011-08-04T13:00:05Z
santanderbillpayment.co.uk,https://plaintextoffenders.com/post/8503118087/santanderbillpaymentcouk-uks-online-bill,2011-08-05T05:01:05Z
huddlein.com,https://plaintextoffenders.com/post/8546198462/huddleincom-a-startup-company-still-in-stealth,2011-08-06T05:01:06Z
bestwestern.com,https://plaintextoffenders.com/post/8555625687/bestwesterncom-international-hotel-chain-this,2011-08-06T13:00:05Z
scholarsresource.com,https://plaintextoffenders.com/post/8588689493/scholarsresourcecom-image-discovery-service,2011-08-07T05:01:05Z
ft.com,https://plaintextoffenders.com/post/8598633900/ftcom-financial-times-online-newspaper-when,2011-08-07T13:00:06Z
etc),https://plaintextoffenders.com/post/8633291970/oldnavycom-also-gapcom-etc-clothes-shopping,2011-08-08T05:01:05Z
tigerdirect.ca,https://plaintextoffenders.com/post/8643280208/tigerdirectcom-tigerdirectca-online,2011-08-08T13:00:00Z
tigerdirect.com,https://plaintextoffenders.com/post/8643280208/tigerdirectcom-tigerdirectca-online,2011-08-08T13:00:00Z
pcpitstop.com,https://plaintextoffenders.com/post/8678222362/pcpitstopcom-pc-pitstop-claims-to-offer-advice,2011-08-09T05:00:05Z
prospects.ac.uk,https://plaintextoffenders.com/post/8688055470/prospectsacuk-prospectsacuk-is-a-uk,2011-08-09T13:00:05Z
zpizza.com,https://plaintextoffenders.com/post/8722645387/zpizzacom-edit-my-info-section-on-zpizzacom,2011-08-10T05:00:05Z
jcprewards.com,https://plaintextoffenders.com/post/8732388056/jcprewardscom-received-after-signing-up-for,2011-08-10T13:00:05Z
ipayx.com,https://plaintextoffenders.com/post/8767104746/ipayxcom-online-bill-pay-provider-for-st-lukes,2011-08-11T05:01:00Z
athlinks.com,https://plaintextoffenders.com/post/8810871425/athlinkscom-database-for-endurance-athletes,2011-08-12T05:01:05Z
xxlpix.net,https://plaintextoffenders.com/post/8820436348/xxlpixnet-one-of-the-largest-wholesale,2011-08-12T13:00:05Z
genesreunited.co.uk,https://plaintextoffenders.com/post/8854275839/genesreunitedcouk-genes-reunited-service-based,2011-08-13T05:01:00Z
jobserve.com,https://plaintextoffenders.com/post/8863514347/jobservecom-this-is-from-a-pretty-big-job-site,2011-08-13T13:00:05Z
referralkey.com,https://plaintextoffenders.com/post/8896101976/referralkeycom-referral-service-for-businesses,2011-08-14T05:00:05Z
butlins.com,https://plaintextoffenders.com/post/8905674802/butlinscom-uk-based-holiday-booking-website,2011-08-14T13:00:06Z
picstop.co.uk,https://plaintextoffenders.com/post/8940569372/picstopcouk-had-to-register-a-user-account-with,2011-08-15T05:00:06Z
youlicense.com,https://plaintextoffenders.com/post/8950203161/youlicensecom-content-licensing-service,2011-08-15T13:00:05Z
tek-tips.com,https://plaintextoffenders.com/post/8985365599/tek-tipscom-tek-tips-forums-sent-my-username-and,2011-08-16T05:01:05Z
fitlinxx.com,https://plaintextoffenders.com/post/9029060360/fitlinxxcom-online-fitness-tracking-programming,2011-08-17T05:00:06Z
bittads.com,https://plaintextoffenders.com/post/9038074434/bittadscom-hosted-ad-service-you-get-this-mail,2011-08-17T13:41:05Z
worldwidephotowalk.com,https://plaintextoffenders.com/post/9069389484/worldwidephotowalkcom-the-scott-kelbys-annual,2011-08-18T05:02:06Z
rent.com,https://plaintextoffenders.com/post/9078382393/rentcom-apartments-for-rent-board,2011-08-18T13:00:06Z
pearsoned.com,https://plaintextoffenders.com/post/9111945182/pearsonedcom-many-australian-students-have,2011-08-19T05:00:06Z
binarycanary.com,https://plaintextoffenders.com/post/9120919157/binarycanarycom-website-monitoring-service,2011-08-19T13:00:05Z
mvpclub.com,https://plaintextoffenders.com/post/9154575069/mvpclubcom-forum-for-mazda-mpv-vans,2011-08-20T05:01:05Z
ietf.org,https://plaintextoffenders.com/post/9163385984/ietforg-the-internet-engineering-task-force,2011-08-20T13:00:06Z
ticketnet.be,https://plaintextoffenders.com/post/9196393764/ticketnetfr-ticketnetbe-received-in-sign-up,2011-08-21T05:01:00Z
ticketnet.fr,https://plaintextoffenders.com/post/9196393764/ticketnetfr-ticketnetbe-received-in-sign-up,2011-08-21T05:01:00Z
napster.com,https://plaintextoffenders.com/post/9205879521/napstercom-in-response-to-an-irritated-tweet,2011-08-21T13:00:06Z
directwonen.nl,https://plaintextoffenders.com/post/9240942295/directwonennl-an-email-sent-by-directwonennl,2011-08-22T05:00:05Z
huurprofielen.nl,https://plaintextoffenders.com/post/9282662794/huurprofielennl-an-email-sent-by,2011-08-23T05:01:05Z
monsterindia.com,https://plaintextoffenders.com/post/9291201146/monsterindiacom-monster-india-jobs-portal,2011-08-23T13:00:06Z
which.co.uk,https://plaintextoffenders.com/post/9324114887/whichcouk-a-large-pay-for-consumer-rights,2011-08-24T05:00:05Z
britishgas.co.uk,https://plaintextoffenders.com/post/9332479691/britishgascouk-british-energy-company-british,2011-08-24T13:00:05Z
athloncarlease.com,https://plaintextoffenders.com/post/9365300093/athloncarleasecom-international-car-leasing-it,2011-08-25T05:00:05Z
telestream.net,https://plaintextoffenders.com/post/9373355101/telestreamnet-telestream-the-makers-of-the,2011-08-25T13:00:06Z
jimdo.com,https://plaintextoffenders.com/post/9405667621/jimdocom-jimdo-is-a-wysiwyg-web-hosting-service,2011-08-26T05:04:05Z
mobisms.com,https://plaintextoffenders.com/post/9453444076/mobismscom-online-sms-service-when-on-the-edit,2011-08-27T13:01:05Z
cwcs.co.uk,https://plaintextoffenders.com/post/9489906052/cwcscouk-cwcs-is-a-hosting-company-at-the,2011-08-28T05:00:05Z
jobscentral.com.sg,https://plaintextoffenders.com/post/9535427176/jobscentralcomsg-singapore-job-board-i-was,2011-08-29T05:00:06Z
buylogitech.com,https://plaintextoffenders.com/post/9544156561/buylogitechcom-logitech-hardware,2011-08-29T13:06:00Z
gk2gk.com,https://plaintextoffenders.com/post/9577114735/gk2gkcom-geet-2-geek-dating-service-the-irony,2011-08-30T05:00:05Z
ancestry.se,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.fr,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.it,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.de,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.com.au,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.co.uk,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.com,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
ancestry.ca,https://plaintextoffenders.com/post/9585484269/ancestryca-ancestrycom-ancestrycouk,2011-08-30T13:01:00Z
corsair.com,https://plaintextoffenders.com/post/9617515714/corsaircom-worldwide-designer-and-supplier-of,2011-08-31T05:00:05Z
1and1.com,https://plaintextoffenders.com/post/9625199874/1and1com-web-hosting-company,2011-08-31T13:00:05Z
netflorist.co.za,https://plaintextoffenders.com/post/9657227594/netfloristcoza-netflorist-the-largest-online,2011-09-01T05:00:06Z
campusbookrentals.com,https://plaintextoffenders.com/post/9664825224/campusbookrentalscom-textbook-rental-site,2011-09-01T13:01:06Z
4shared.com,https://plaintextoffenders.com/post/9696614760/4sharedcom-file-sharing-and-storage,2011-09-02T05:00:05Z
eversave.com,https://plaintextoffenders.com/post/9704212663/eversavecom-group-deals-website-from,2011-09-02T13:01:06Z
chesshere.com,https://plaintextoffenders.com/post/9736374704/chessherecom-online-chess-games-chessherecom,2011-09-03T05:02:06Z
clickandsend.com.au,https://plaintextoffenders.com/post/9778100588/clickandsendcomau-australia-posts-click-and,2011-09-04T05:00:05Z
thesource.ca,https://plaintextoffenders.com/post/9787232762/thesourceca-electronics-shopping-store-clicked,2011-09-04T13:06:06Z
onno.ru,https://plaintextoffenders.com/post/9823093069/onnoru-electronics-store,2011-09-05T05:00:06Z
sys-immobilise.com,https://plaintextoffenders.com/post/9831966842/immobilisecom-sys-immobilisecom-uk-national,2011-09-05T13:00:05Z
immobilise.com,https://plaintextoffenders.com/post/9831966842/immobilisecom-sys-immobilisecom-uk-national,2011-09-05T13:00:05Z
firstgreatwestern.co.uk,https://plaintextoffenders.com/post/9868499477/firstgreatwesterncouk-first-great-western,2011-09-06T05:02:05Z
equifax.com,https://plaintextoffenders.com/post/9875966769/equifaxcom-credit-reports-credit-scores-and,2011-09-06T13:06:05Z
websitepanel.net,https://plaintextoffenders.com/post/9909173716/softsyshostingcom-websitepanelnet-websitepanel,2011-09-07T05:01:06Z
softsyshosting.com,https://plaintextoffenders.com/post/9909173716/softsyshostingcom-websitepanelnet-websitepanel,2011-09-07T05:01:06Z
mpix.com,https://plaintextoffenders.com/post/9916293923/mpixcom-photo-printing-service-yes-i-realize-i,2011-09-07T13:01:05Z
1dayfly.com,https://plaintextoffenders.com/post/9948741599/1dayflycom-dutch-coupon-and-discount-site,2011-09-08T05:00:05Z
gamazavr.ru,https://plaintextoffenders.com/post/9955549748/gamazavrru-russian-gaming-portal,2011-09-08T13:01:05Z
yuplay.com,https://plaintextoffenders.com/post/9986529137/yuplayru-yuplaycom-russian-games-retailer-and,2011-09-09T05:01:00Z
yuplay.ru,https://plaintextoffenders.com/post/9986529137/yuplayru-yuplaycom-russian-games-retailer-and,2011-09-09T05:01:00Z
portal.mypearson.com,https://plaintextoffenders.com/post/9993300759/portalmypearsoncom-this-is-a-website-used-by-my,2011-09-09T13:00:06Z
carling.com,https://plaintextoffenders.com/post/10025282908/carlingcom-alcoholic-beverages-retailer-after,2011-09-10T05:01:05Z
crucial.com,https://plaintextoffenders.com/post/10033214640/crucialcom-major-online-retailer-of-memory-owned,2011-09-10T13:00:06Z
civru.com,https://plaintextoffenders.com/post/10069979904/civrucom-russian-forum-for-the-game,2011-09-11T05:01:05Z
skullcandy.com,https://plaintextoffenders.com/post/10079333982/skullcandycom-headphone-makers,2011-09-11T13:00:06Z
orange.co.il,https://plaintextoffenders.com/post/10117288106/orangecoil-orange-a-large-israeli-cellular,2011-09-12T05:00:05Z
flatworldknowledge.com,https://plaintextoffenders.com/post/10124355279/flatworldknowledgecom-flatworld-is-a-neat,2011-09-12T13:02:05Z
cbcf.org,https://plaintextoffenders.com/post/10162799994/cbcforg-the-cibc-run-for-the-cure-website,2011-09-13T13:01:05Z
webstudio.com,https://plaintextoffenders.com/post/10193941324/webstudiocom-web-design-software-maker-web,2011-09-14T05:00:06Z
politicshome.com,https://plaintextoffenders.com/post/10200685515/politicshomecom-politics-news-page-the-username,2011-09-14T13:00:06Z
famecinemas.com,https://plaintextoffenders.com/post/10238219650/famecinemascom-indias-movie-theater-chain,2011-09-15T13:01:06Z
nus.org.uk,https://plaintextoffenders.com/post/10268754750/nusorguk-students-union-password-reminder-link,2011-09-16T05:01:05Z
marvel.com,https://plaintextoffenders.com/post/10275264953/marvelcom-comic-book-publishers-they-provide-a,2011-09-16T13:01:00Z
ucas.com,https://plaintextoffenders.com/post/10305531904/ucascom-ucas-is-a-british-admission-service-for,2011-09-17T05:01:06Z
bbcgoodfood.com,https://plaintextoffenders.com/post/10313142799/bbcgoodfoodcom-recipes-and-cooking-tips-thanks,2011-09-17T13:01:06Z
jimmyjohns.com,https://plaintextoffenders.com/post/10356469118/jimmyjohnscom-website-for-the-sandwiches-shop,2011-09-18T13:09:40Z
post.dk,https://plaintextoffenders.com/post/10394586129/postdk-post-danmark-is-the-company-responsible,2011-09-19T05:02:06Z
singleswarehouse.co.uk,https://plaintextoffenders.com/post/10434077280/singleswarehousecouk-uk-dating-site,2011-09-20T05:01:05Z
kizoa.com,https://plaintextoffenders.com/post/10440826436/kizoacom-online-software-for-making-slideshows,2011-09-20T13:01:06Z
ticketpro.ca,https://plaintextoffenders.com/post/10472665874/ticketproca-a-major-ticket-selling-service-in,2011-09-21T05:02:05Z
fugitivetoys.com,https://plaintextoffenders.com/post/10479339270/fugitivetoyscom-a-site-that-retails-vinyl-toys,2011-09-21T13:01:06Z
trillian.im,https://plaintextoffenders.com/post/10510890289/trillianim-trillian-instant-messaging,2011-09-22T05:05:05Z
commonapp.org,https://plaintextoffenders.com/post/10517451434/commonapporg-if-youre-a-high-school-senior-such,2011-09-22T13:01:06Z
no2id.net,https://plaintextoffenders.com/post/10548521905/no2idnet-no2id-is-an-organization-that,2011-09-23T05:00:06Z
counterculturecoffee.com,https://plaintextoffenders.com/post/10555159324/counterculturecoffeecom-hopefully-their-coffee,2011-09-23T13:01:06Z
servicedesignnetwerk.nl,https://plaintextoffenders.com/post/10586910275/servicedesignnetwerknl-registration-confirmation,2011-09-24T05:04:06Z
nascigs.com,https://plaintextoffenders.com/post/10594853731/nascigscom-natural-american-spirit-north,2011-09-24T13:00:05Z
myanimelist.net,https://plaintextoffenders.com/post/10630780136/myanimelistnet-allows-you-to-manage-an-on-line,2011-09-25T05:01:05Z
disney.co.uk,https://plaintextoffenders.com/post/10639928392/disneycouk-wont-let-you-forget-your-password,2011-09-25T13:00:05Z
fedex.com,https://plaintextoffenders.com/post/10678450068/fedexcom-i-got-a-pre-generated-fedex-shipping,2011-09-26T05:03:06Z
mymathlab.com,https://plaintextoffenders.com/post/10685617672/mymathlabcom-from-the-forgotten-password-link,2011-09-26T13:01:05Z
lpi.org,https://plaintextoffenders.com/post/10718948424/lpiorg-linux-professional-institute-purveyor-of,2011-09-27T05:00:05Z
angelfire.lycos.com,https://plaintextoffenders.com/post/10725871000/angelfirelycoscom-angelfire-offer-free-web,2011-09-27T13:01:05Z
canon.com,https://plaintextoffenders.com/post/10759078376/canoncom-canon-canada-makes-you-create-an,2011-09-28T05:26:05Z
redstonehost.com,https://plaintextoffenders.com/post/10766190329/redstonehostcom-they-provide-minecraft-server,2011-09-28T13:41:05Z
statdiary.info,https://plaintextoffenders.com/post/10798450259/statdiaryinfo-statdiary-is-a-personal-data,2011-09-29T05:26:06Z
nspower.ca,https://plaintextoffenders.com/post/10806291975/nspowerca-nova-scotia-power-company-youd-think,2011-09-29T14:16:05Z
bt.com,https://plaintextoffenders.com/post/10839255161/btcom-as-part-of-setting-up-a-new-broadband,2011-09-30T05:26:06Z
newgrounds.com,https://plaintextoffenders.com/post/10846811713/newgroundscom-flash-games-portal,2011-09-30T13:51:05Z
blocknews.net,https://plaintextoffenders.com/post/10878840858/blocknewsnet-sells-block-accounts-to-access,2011-10-01T05:26:06Z
sitemeter.com,https://plaintextoffenders.com/post/10887551581/sitemetercom-website-statistics-and-analytics,2011-10-01T13:46:06Z
yesstyle.com,https://plaintextoffenders.com/post/10923512949/yesstylecom-fashion-shopping-website-when,2011-10-02T05:26:06Z
jango.com,https://plaintextoffenders.com/post/10933098827/jangocom-jango-is-a-customizable-streaming-radio,2011-10-02T13:56:05Z
terminex.com,https://plaintextoffenders.com/post/10973132139/terminexcom-account-management-web-site-for-a,2011-10-03T06:31:05Z
plentyoffish.com,https://plaintextoffenders.com/post/10980531830/plentyoffishcom-online-dating-site-fun-fact,2011-10-03T14:56:05Z
24hoursloot.com,https://plaintextoffenders.com/post/11014180930/24hourslootcom-online-t-shirt-shop-in-india,2011-10-04T06:32:06Z
dailymail.co.uk,https://plaintextoffenders.com/post/11018259624/dailymailcouk-popular-british-newspaper-i,2011-10-04T11:45:33Z
kennards.com.au,https://plaintextoffenders.com/post/11022353993/kennardscomau-australian-equipment-hire,2011-10-04T15:32:05Z
kerpluncgaming.com,https://plaintextoffenders.com/post/11053276298/kerpluncgamingcom-treepuncher-is-for-minecraft,2011-10-05T06:03:05Z
victoriassecret.com,https://plaintextoffenders.com/post/11060420996/victoriassecretcom-womens-clothing-and-lingerie,2011-10-05T14:11:06Z
sam2010.course.com,https://plaintextoffenders.com/post/11093308959/sam2010coursecom-sam-2010-is-a-learning-tool,2011-10-06T06:01:05Z
deft.com.au,https://plaintextoffenders.com/post/11100291685/deftcomau-a-rental-payment-system-owned-by-one,2011-10-06T14:03:06Z
appliedi.net,https://plaintextoffenders.com/post/11132775136/appliedinet-applied-innovations-windows-vps,2011-10-07T06:03:05Z
